,DATE,AAPL,ABMD,ABT,ADBE,ADM,ADSK,AEP,AFL,AIG,AJG,ALK,AMAT,AMGN,AON,APA,APD,ATO,AVY,AXP,BA,BAC,BAX,BBY,BDX,BEN,BK,BKR,BLL,BMY,C,CAG,CAT,CERN,CI,CINF,CL,CLX,CMA,CMCSA,CMI,CMS,CNP,COO,COP,CPB,CTAS,CTL,CVS,CVX,D,DD,DE,DHR,DIS,DOV,DRE,DTE,DUK,ECL,ED,EFX,EIX,EOG,ES,ETN,ETR,EXPD,F,FAST,FDX,FISV,FITB,FMC,FRT,GD,GE,GIS,GL,GLW,GPC,GPS,GWW,HAL,HBAN,HD,HES,HOG,HON,HP,HPQ,HRB,HST,HSY,HUM,IBM,IEX,IFF,INTC,IP,IPG,IR,ITW,J,JBHT,JCI,JKHY,JNJ,JPM,K,KLAC,KMB,KO,KR,KSU,L,LB,LEG,LEN,LHX,LLY,LNC,LOW,LRCX,LUV,MAS,MCD,MDT,MGM,MMC,MMM,MNST,MO,MRK,MSFT,MSI,MXIM,NEE,NEM,NI,NLOK,NOC,NSC,NTRS,NUE,OKE,OXY,PAYX,PBCT,PCAR,PEAK,PEG,PFE,PG,PGR,PH,PHM,PKI,PNC,PNW,PPG,PPL,PVH,RJF,ROL,ROST,RTN,SCHW,SHW,SIVB,SLB,SNA,SO,SPGI,SWK,SWKS,SYY,T,TGT,TIF,TJX,TMO,TROW,TRV,TXT,UNM,UNP,USB,UTX,VAR,VFC,VMC,VNO,VZ,WEC,WFC,WHR,WMB,WMT,WY,XOM,XRAY,XRX,ZION
1863,02/21/1997,0.585,5.875,12.8667,4.668,14.887,8.6875,41.875,5.1406,496.4212,7.6875,6.0625,6.3281,15.688,28.444,14.7186,34.4956,23.875,39.625,19.6589,53.875,30.0625,12.4662,1.0694,25,10.4375,20.8687,35.875,1.5781,30.9328,170.1337,21.1073,19.9063,1.8906,17.6806,20.6349,12.9063,30.25,41.5,3.0417,13.063,33.25,18.4837,10.75,16.5805,42.5895,18.5,13.5556,11.1875,33.375,20.1875,37.5857,21.25,4.1567,24.791,16.9488,19.9375,30.375,39.7354,9.6563,31.5,16.078,22.25,5.25,12.125,15.6999,26.625,2.9219,21.1331,2.2969,26.0625,2.5741,24.7037,8.1599,27.5,17.344,16.902,16.9375,10.8865,12.6667,30.8333,9.5185,40,16.7188,19.6366,11.333,18.625,10.1875,34.8076,8.031,9.8763,7.5,15.4146,22.6875,20,34.4063,11.2778,46.125,18.2969,41.0361,16.9167,12.9706,21.4688,6.8438,3.5313,10.2686,5.9167,30.125,34.1667,36,21.375,46.5263,31,6.6094,1.1029,17.2917,8.3428,17.4375,4.5302,15.0716,46.375,28.6875,4.1406,12.9583,4.6914,15.6003,22.813,16.5,8.8125,19.6042,42.625,0.023,9.9528,45.0159,11.875,72.243,12.7188,22.8125,45.375,7.8346,1.9219,33.792,29.7083,20.875,11.9375,6.3744,12.3503,9.0617,5.0529,6.4938,15.59,13.9375,15.7917,31.0625,5.4688,19.6111,4.3125,11.0625,43,31.25,27.688,10.6133,12.75,6.6914,1.668,1.4531,47,5.537,28.875,9.406,23.184,40.125,13.3226,12.688,37.75,2.0833,8.625,28.375,9.875,8.6875,1.2891,31.591,11.9063,35.25,25.0313,38.9375,15.1875,13.1472,18.969,5.7852,8.1918,21.375,19.947,31.3721,12.875,12.5313,50.125,15.6014,12.0625,18.9285,25.9375,8.5417,74.9212,32.375
1864,02/24/1997,0.594,6.125,13.0066,4.62,15.1808,8.7813,42.125,5.2188,497.9104,7.75,6.2188,6.2813,15.75,28.722,14.4481,34.7845,24,40.5,19.2941,52.688,30.5,12.4013,1.0417,25.188,10.1667,21.3987,35.375,1.5781,31.8548,172.8465,21.1559,20.2188,1.8438,17.4861,20.8995,12.8906,30.969,41.75,3.0521,13.438,33.5,18.9915,11.25,16.2946,43.0681,18.375,13.5,11.4688,33.1875,20.625,38.2379,21.375,4.1449,24.9143,17.1162,19.9375,30.375,39.7354,9.7188,31.75,15.685,22.25,5.1875,12.125,15.6999,26.75,2.9219,21.2926,2.2734,26.375,2.5463,24.6852,8.1453,27.5,17.313,17.1223,16.9063,11.3181,12.7083,31.6667,9.4444,40,16.7188,19.5513,11.611,18.875,10.1875,35.2241,8.2598,10.0092,7.5313,15.1975,22.5625,19.75,35.9063,11.2222,46.625,18.625,42.5149,16.7917,12.8708,21.875,6.8125,3.5313,10.2235,5.8542,30.25,34.875,36,22.5,48.0576,31.5,6.7031,1.0872,17.5,8.3428,17.625,4.5521,15.1223,47.0625,28.8125,4.2969,12.9375,4.8395,15.6003,23.125,16.25,8.75,19.7083,43.25,0.023,10.4253,46.5539,12.5156,71.6321,12.875,23,46.625,7.8346,1.9531,33.679,30.3333,21.125,11.875,6.4018,12.1105,9.0864,5.0265,6.5185,15.6469,14.0625,16.1042,31.2188,5.4583,19.7222,4.2813,11.3125,43.5,31.625,27.813,10.6713,12.75,6.6914,1.668,1.4238,47.375,5.7593,28.938,9.344,22.7925,39.875,13.4749,12.781,38.875,2.0833,8.75,28.125,10.2813,8.6875,1.293,31.484,11.75,34.813,25,38.875,15.3125,13.1883,18.969,5.8231,8.2065,21.5,19.8166,31.7642,12.875,12.7188,50.875,15.9294,12.3125,19.3889,25.6563,8.6667,77.7205,32
1865,02/25/1997,0.603,5.5,13.0905,4.794,15.0829,9.0313,42.125,5.1875,493.4426,7.6563,6.25,6.4375,15.719,28.778,14.2857,35.5934,24,40.25,19.5494,53.063,30.9688,12.661,1.0278,25.063,10.1042,21.5312,35.5,1.5859,32.5389,178.2722,21.1073,20.1875,1.9219,17.4028,21.0128,12.875,30.625,41.9167,2.9375,13.313,33.25,19.0931,10.8125,16.1993,43.1279,18,13.7778,11.75,34.0625,20.5,38.1786,21.5,4.1685,24.9965,16.9907,19.9375,30.5,39.5171,9.6563,31.375,15.488,21.875,5.0938,12.375,15.7542,26.625,2.9375,21.3723,2.2813,26.5625,2.5556,24.8148,7.9996,27.625,17.031,16.9821,16.75,11.3181,12.625,31.5833,10.037,39.938,16.6875,19.9781,12.306,18.8333,9.9688,34.5696,8.0996,10.452,7.5938,15.5232,22.625,20,36.5938,11.2222,46.25,18.6094,42.6381,16.7917,12.9373,21.6563,6.6875,3.5,10.1558,5.875,30,35.2917,35.25,22.0625,50.06,31.3125,6.7188,1.1029,17.7292,8.5745,18.125,4.5521,15.1983,46.8125,29.5,4.4844,13.0833,4.8889,15.4904,23.688,16.25,8.8438,19.8125,45,0.023,10.2903,46.2581,12.4375,70.1047,13.625,23.0625,46.75,7.8101,1.9688,32.488,30.0833,21.625,12.0938,6.4018,12.2903,9.679,5.0088,6.8148,15.7607,14.0625,15.8333,30.8125,5.4688,19.1667,4.2813,11.0625,43.625,31.375,27.875,10.6713,12.625,6.6914,1.668,1.4648,47.25,5.7963,28.813,9.625,22.8484,39.625,13.4749,12.969,38.875,2.0833,8.6875,28.1875,10.375,9,1.3164,31.052,11.6563,34.875,25.0313,39.5,15.3125,13.3526,18.688,5.861,8.2359,21.375,19.8601,31.4841,12.8125,12.9688,50.125,15.5545,13.3125,19.0308,25.875,8.7917,79.2025,33.25
1866,02/26/1997,0.612,5.5,12.9507,4.699,14.887,9.0313,41.75,5.1563,487.982,7.7188,6.1875,6.4766,15.5,28.556,14.3398,35.6512,24.625,40.125,19.2212,52.063,30.9688,12.5961,1.0417,24.688,10.1458,21.0012,35.5,1.5703,32.2414,172.0714,20.7669,20.1563,1.9063,17.2222,20.9373,12.875,30.375,41.5,2.8958,13.094,32.625,18.9915,10.8125,16.0087,42.9484,18,13.7222,11.5625,33.5,20.3125,38.7714,21.1875,4.1212,24.8321,16.9907,20.125,30.625,38.753,9.625,31,15.488,21.75,5.0313,12.125,15.9711,26.5,2.8438,21.2926,2.3047,26.1875,2.5185,24.7778,8.0871,27.375,17.125,17.0222,16.625,11.3421,12.625,31.75,10.1481,40.125,16.5,20.0635,12.444,18.5417,9.8125,34.5101,7.9166,10.4299,7.375,15.8488,22.625,18.875,36.7188,11.1667,46.375,18.2969,42.8846,16.8333,12.8708,21.5625,6.7188,3.4688,10.2235,5.7917,29.375,34.5,34.75,22.0625,50.2366,30.5,6.6875,1.1003,17.4167,8.6904,18.0625,4.5083,15.0716,45.875,29.0625,4.6563,12.8333,4.716,15.4355,22.438,15.7813,8.7813,19.8125,46.563,0.023,10.2999,46.0806,12.5313,71.4793,13.6563,22.5,45.75,7.8101,1.8906,32.658,29.7917,21.3438,11.875,6.2376,12.3503,9.1358,5.0088,6.5185,15.7607,14,16,30.4375,5.4479,19.4444,4.2031,11.0625,43.125,31.25,27.875,10.6133,12.5,6.4938,1.668,1.5273,46.875,5.7963,28.625,9.688,22.7925,39.5,13.3226,13.094,38.5,2.0833,8.5938,28,10.2813,8.9375,1.3164,30.513,11.6875,34.563,25.2813,39.1875,15.0625,13.024,18.469,5.8231,8.1918,21.458,20.0339,31.204,12.6875,12.875,50.25,15.4608,13.4375,19.2866,25.5313,8.7083,78.7085,32.5
1867,02/27/1997,0.607,5.5,12.8667,4.493,14.6911,8.7188,41.375,5.1406,485.0035,7.7188,6.0625,5.9375,15.141,28.389,14.0693,35.189,24.25,39.75,18.7835,50.875,30.6563,12.1091,1.0417,24.938,9.9375,20.6037,34.625,1.5625,31.6466,164.708,20.7669,19.9063,1.875,16.9583,20.7861,13.0625,30.156,41.1667,2.8958,13.031,32.25,18.7884,10.625,15.6752,43.0681,17.833,13.7222,11.5625,33.1875,19.875,38.6528,21.125,4.1449,24.9554,16.8651,19.9375,30.625,38.6438,9.5625,30.75,15.619,21.625,5.0313,11.625,15.7542,26,2.9688,20.9736,2.3125,25.4375,2.5093,25.0556,8.0579,26.75,16.844,16.862,16.4375,11.2702,12.5417,31.5833,9.8889,39.813,16,19.9781,12.306,18.0833,9.5625,34.2721,7.6878,10.0756,7.3438,15.8488,22.75,19,35.8438,11.5,46.375,17.4668,42.1452,16.7083,12.7045,21.125,6.5938,3.4844,10.4266,5.5,28.8125,33.7083,34.4375,20.375,50.7078,30.8125,6.6094,1.0925,17.1042,8.7483,17.9375,4.4864,14.8943,43.875,28.875,4.5,12.5729,4.6914,15.3806,21.875,15.9688,8.8438,19.875,46.063,0.022,10.4543,44.4835,12.0156,67.9665,13.1563,22.4375,46.875,7.8101,1.9219,32.545,29.5833,21.25,12,6.2376,12.2903,9.1235,4.8677,6.2222,15.7038,14.0625,15.3958,30.1563,5.4896,19.5,4.2813,10.6875,42.875,31.25,27.875,10.4973,12.75,6.5679,1.6571,1.5234,47,5.7222,28.188,9.688,22.3171,39,13.2465,12.844,38.5,2.0833,8.7188,28.1875,10.1563,8.8125,1.3242,29.435,11.75,34.625,25.0938,38.75,14.8438,12.8185,18.875,5.8484,8.1477,21.583,19.9036,30.8119,12.75,12.5625,50.375,15.9762,13.4375,19.1331,25,8.7083,81.5077,31.0625
1868,02/28/1997,0.58,5.5,12.587,4.62,14.4952,8.4688,41.75,5.0469,480.5357,7.6875,5.9375,6.3281,15.281,28.167,14.0152,34.2644,24.5,40.375,19.0753,50.875,29.9375,11.9468,1.0278,24.625,9.75,20.5374,35.5,1.5781,31.0517,166.2582,20.621,19.5938,1.9063,16.9861,20.8995,12.9375,29.875,40.0833,2.9063,12.656,32.75,18.89,10.4375,15.7705,43.1279,18,13.6111,11.5625,32.25,20.125,38.4157,21.3125,4.0975,24.4209,16.614,20.0625,30.25,38.6438,9.4688,30.875,15.619,21.5,5.0625,10.375,15.5644,26.375,3.125,20.9736,2.2656,25.75,2.4259,24.7037,8.0142,26.875,16.813,16.4815,16.3125,11.2942,12.5417,31.1667,9.7778,39.625,16.1563,19.4659,12.111,17.7917,9.3438,34.3911,7.7336,9.9206,7.3438,15.6317,22.8125,19.625,35.9375,11.2778,46.375,17.7344,41.1593,16.7083,12.638,21.0938,6.4375,3.4688,10.6523,5.5,28.8125,33.375,34.25,20.8438,49.9422,30.5,6.625,1.1003,17.0208,8.8063,17.9375,4.4208,14.945,43.6875,29.0625,4.5625,12.7083,4.642,15.4355,21.625,16.1875,8.7813,19.5,46,0.025,10.4253,43.537,12.1875,68.2719,12.4063,22.75,47.5,7.8346,1.9531,32.942,30.375,21.25,12.0313,6.2376,12.2304,8.5926,4.8677,6.4815,15.5331,14.0625,15.2708,30.0313,5.5104,19.4444,4.2656,10.875,42.375,31.25,28,10.6133,12.75,6.5926,1.6571,1.5,47.125,5.5556,28.063,9.438,22.5128,38.875,13.2465,12.969,38.25,2.0833,8.6875,28.75,10.5,8.6875,1.3047,29.435,11.0313,33.75,24.6563,38.4375,15.0625,12.9007,18.813,5.8357,8.1771,21.583,20.1209,30.9799,12.8125,12.4375,50.5,16.3979,13.1875,18.9285,24.9688,8.7083,82.331,31.125
1869,03/03/1997,0.576,5.5,12.7549,4.652,14.4952,8.2813,41.625,5.1094,483.0178,7.7188,5.8438,6.5,15.281,28.167,13.5281,34.0333,24.375,40.25,19.0388,51.063,30.75,12.0442,1.0278,24.938,9.8542,20.8024,34.75,1.5625,32.2414,169.3586,20.621,19.6875,1.875,16.9861,21.2018,13.1563,30.219,40.4167,2.9792,13.219,32.75,18.9915,10.1875,15.9134,43.1877,17.667,14,11.5313,32.875,20.0625,38.8307,21.25,4.0738,24.1332,16.6559,20.0625,29.875,38.6438,9.5,31,15.356,21.625,5.0313,9.625,15.7813,26.5,3.0938,21.1331,2.2578,26,2.713,24.7037,8.0288,27.375,16.563,16.5616,16.25,11.2222,12.625,31.3333,9.7407,39.438,15.4375,19.1457,12.389,17.5417,9.25,34.2126,7.7564,10.0756,7.3438,15.7403,22.625,21,36.2813,11.2778,45.875,18.2344,42.1452,16.7083,12.6047,21.2188,6.4375,3.4375,10.562,5.4583,29.1875,34,34.1875,20.375,50.2366,30.1875,6.625,1.1108,17.125,8.6325,18.0625,4.3551,14.9957,44.5625,28.9375,4.5625,12.6667,4.6914,15.3806,21.75,16.1563,8.875,19.5417,46.25,0.021,10.5314,44.4835,12.4375,68.1192,12.75,23,47,7.7855,1.9688,33.055,31.2917,20.8125,12.0938,6.2923,12.2304,8.6914,4.7972,6.6543,15.59,14.125,15.4375,30.0938,5.5938,19.6111,4.2188,11.1875,42.5,31.5,28.125,10.6133,12.5,6.642,1.668,1.5195,47.625,5.3519,28.125,9.563,22.0374,39.875,13.3226,13.063,38.25,2.0833,8.7188,28.6875,10.5,8.9375,1.3164,28.896,11.3125,34.313,24.7188,38.3125,15.375,13.1472,18.625,5.8736,8.1771,21.625,21.2073,30.5878,12.75,12.5938,50.375,16.3979,13.5625,19.0308,24.7813,8.75,82.825,30.625
1870,03/04/1997,0.589,5.813,12.5031,4.636,14.3973,8.4375,41.5,5.0781,483.0178,7.7188,6.0313,6.4688,15.406,28,14.2857,33.9178,24.5,40.125,19.0388,50.125,31.125,12.1416,0.9861,24.75,9.7708,20.6037,36.75,1.5625,31.5276,163.1578,20.5723,19.5313,1.8438,17.0278,21.7687,13.0313,30.156,40.5833,2.9375,13.188,32.75,18.89,10.25,15.9134,42.8886,17.625,14.2222,11.5313,32.625,20,38.7121,20.9375,3.9791,23.9276,16.8651,20.3125,29.125,38.753,9.4063,31.125,15.16,21.625,5.1875,9.5,15.6186,26.75,3.125,20.3356,2.2813,26.5,2.787,24.4444,7.9996,27.5,16.438,16.2411,16.2188,11.1982,12.6667,31.3333,9.6296,39.563,16.25,19.2098,12.306,17.5417,9.5938,33.4986,7.8937,10.1863,7.3125,15.7403,22.25,21.625,36.2188,11.2222,45.875,18.2969,41.1593,16.7083,12.4384,21,6.5,3.4688,10.5394,5.6667,28.6875,33.9167,34.125,20.5,51.7679,29.6875,6.4844,1.137,17.3125,8.7483,18,4.3989,15.1223,42.75,28.8125,4.5781,12.5833,4.7654,15.4904,22.063,15.75,8.7813,19.7708,45.063,0.021,10.3867,43.1821,12.3906,70.1047,13.125,22.6875,45.875,7.7609,1.9219,32.885,31,20.9688,12.2813,6.2376,12.3503,8.7654,4.7972,6.7407,15.6469,14.1875,15.0208,29.8125,5.6354,19.7222,4.3125,10.6875,42.875,31.5,27.813,10.4973,12.5,6.716,1.679,1.5508,47,5.3148,28,9.75,23.1001,39.75,13.2465,12.844,38.375,2.0833,8.4688,28.375,10.25,9.2813,1.3477,28.465,11.2813,34.063,24.9688,38.0625,15.5,13.4759,18.344,5.8989,8.0888,21.875,20.99,30.3077,12.8125,12.625,50,17.1943,13.3125,19.082,25,8.7083,82.4957,30.5
1871,03/05/1997,0.607,5.875,13.1465,4.62,14.2994,8.5313,41.5,5.0469,488.9748,7.9063,6.25,6.4844,15.406,28.5,14.7186,34.3222,24.625,40.5,19.44,52.313,30.9375,12.3364,0.9583,24.688,9.9375,21.1999,37.625,1.5938,32.8363,169.3586,20.8155,19.9688,1.8594,16.8472,21.8065,13.3281,30,41.3333,2.9792,13.344,32.875,18.9915,10.4375,16.104,43.1279,17.75,14.1111,11.7813,32.6875,20.125,38.5936,21.5,4.1449,24.2565,16.8233,20.625,29,38.8621,9.5938,31.125,15.488,21.625,5.2188,9.875,15.6999,26.875,3.1875,20.4951,2.3086,27.1875,2.8889,24.8889,7.9268,27.5,16.656,16.6016,16.3125,11.2942,12.6667,31.3333,10,39.938,16.7188,19.2951,12.417,17.7083,9.4375,34.4506,8.2369,10.3413,7.4688,15.8488,22.5625,21.875,36.375,11.2778,46.375,18.6875,41.4058,16.7917,12.638,21.125,6.4375,3.4688,10.7651,5.6875,29.6875,34.5833,34,20.4375,51.0023,30.125,6.5625,1.1475,17.3333,8.8063,18,4.4427,15.3756,44.5625,28.5625,4.7188,13.25,4.7654,15.6003,22.438,16.9375,8.625,19.9792,46,0.021,10.3675,44.4835,12.6094,70.5629,13.5,22.875,45.25,7.7855,1.9375,33.282,30.9167,20.9375,12.25,6.1556,12.2304,8.9877,4.8325,7.0741,15.4762,14.125,15.625,30.0938,5.5938,19.8333,4.2656,11.0625,43.25,31.75,28.25,10.5553,13.25,7.0617,1.668,1.5703,47.25,5.5,28.375,9.75,23.7154,40.625,13.1704,12.969,39.875,2.0833,8.5938,28.5625,10.3438,9.4063,1.3711,30.298,11.875,34.25,25.4688,38.5,15.5313,13.9689,18.719,5.9368,8.1771,21.708,20.9465,30.0276,12.75,12.6875,50,17.0538,13.375,19.2866,25.375,8.75,82.4957,30.9063
1872,03/06/1997,0.594,5.5,12.8667,4.478,14.2014,8.6563,41.25,5.125,485.4999,7.875,6.2188,6.3438,15.156,28.833,14.9351,34.2067,24.5,40.375,19.2212,52.188,30.9375,12.174,1.0833,24.375,10.3958,21.5312,38,1.6016,31.7656,169.3586,20.7669,20.0938,1.8594,16.7083,21.4664,13.6406,29.813,41.4167,2.9792,13.438,32.875,18.2806,10.3125,15.9611,43.726,17.583,14.1667,11.7188,33.25,19.9375,38.5936,21.375,4.1685,24.791,16.8233,21.125,28.625,38.6438,9.5,30.75,15.75,21.375,5.3438,9.875,15.6457,26.5,3.2188,20.3356,2.3672,27.6875,2.8056,24.8889,7.9122,27.5,16.563,16.7618,16.1875,11.2942,12.7917,31.5833,9.8519,39.688,16.9375,19.8928,12.556,17.7917,9.25,34.4506,8.2827,10.2306,7.5625,15.8488,22.6875,20.875,36.625,11.2778,46.375,18.1719,41.4058,16.625,12.638,21.5,6.3438,3.4531,10.8102,5.5833,29.5625,34.25,34,19.75,50.06,30.4375,6.6406,1.1815,17.7292,8.8642,18,4.5083,15.249,43.3125,29.0625,4.7969,12.5833,4.6914,15.82,22.375,16.3125,8.5,19.9792,45.438,0.021,10.2807,43.6553,12.2422,71.6321,13.25,22.5,45,7.7609,1.9219,33.566,32.0833,21,11.9375,6.1008,12.1105,9.2099,4.8942,7.2593,15.4762,13.625,15.3958,29.75,5.625,19.7778,4.25,10.9375,43.25,32,28,10.2653,13.625,7.2099,1.679,1.7109,47,5.7593,28,9.719,23.6874,40.25,12.942,13.063,38.875,2.0833,8.5938,28.5,10.4375,9.7813,1.3711,29.759,12.0938,34.625,25.7188,38.3125,15.5313,14.1333,19.094,5.962,8.1477,21.542,20.9465,29.7475,12.6875,12.7813,49.625,16.679,13.6875,19.2866,25.2813,8.8542,81.1784,30.6875
1873,03/07/1997,0.589,5.5,13.2024,4.264,14.6911,8.5938,41,5.1563,497.414,7.9688,6.2188,6.4688,15.656,29.5,14.6645,34.0911,24.625,42,19.4765,53.188,31.6875,12.3688,1.1667,24.5,10.6875,22.1274,38.5,1.6172,31.7656,172.0714,20.9128,20.375,1.8438,17.2778,21.5608,14.2188,30.656,42,2.9375,13.438,32.125,18.2806,9.9375,16.0087,44.0251,17.833,14.1111,11.5313,33.0625,19.875,39.305,22.1875,4.1093,24.9965,16.7396,21.125,28.75,38.9713,9.5625,30.625,16.013,21.625,5.2813,10,15.7813,26.5,3.2969,20.5749,2.3828,27.5,2.8056,25.4444,7.8539,27.5,16.656,16.882,16.2188,11.438,13.0417,31.8333,9.8148,39.625,17,20.0635,12.583,17.75,9.25,34.4506,8.3513,9.9649,7.6875,16.066,22.8125,22.5,36.1875,11.2222,46.75,17.9375,41.8987,16.875,12.7045,21.6563,6.4688,3.5,10.9457,5.5521,30.3125,35.5,34.5625,20.1563,50.1778,30.3125,6.7656,1.1763,18.1667,8.9801,17.5,4.5302,15.4769,44.5,29.8125,4.8125,12.25,4.6667,16.4243,22.313,16.5938,8.8125,20.0625,45.688,0.021,10.4928,44.0103,12.0938,72.5485,12.6563,22.6875,44.125,7.7364,1.9375,33.906,31.875,20.875,11.9063,6.0461,12.1704,9.2963,4.9383,7.321,15.6469,13.625,15.6875,30.125,5.6563,19.8333,4.2969,10.875,44.875,31.875,28.188,10.1493,14,7.3086,1.69,1.7344,48,5.7222,28.125,9.438,23.9671,40.5,13.2465,13.219,40.125,2.0833,8.6875,28.8125,10.3438,9.9375,1.375,29.866,12.1563,35.125,25.9375,38.3125,15.5313,14.6674,19.375,5.9368,8.1036,21.792,21.0769,30.1396,12.75,13,49.125,16.8195,13.6875,19.3889,25.0938,8.8958,81.5077,31
1874,03/10/1997,0.594,5.875,13.4541,4.478,14.7891,8.6094,40.75,5.1875,496.9176,8,6.2188,6.7188,15.688,29.833,14.7727,34.0911,24.625,41.75,19.7318,52.938,32.5,12.4338,1.1806,24.563,10.8125,22.2599,39,1.6328,32.3009,175.5594,21.3018,20.4063,1.9063,17.5833,22.0333,14.0313,30.844,42,2.9063,13.531,32.375,18.2806,10,16.0087,45.042,18.583,14.4444,11.5,33.6875,19.9375,39.6014,22.1875,4.1685,25.2843,17.2836,21.25,28.75,39.2988,9.6563,30.375,16.406,21.375,5.375,10.25,15.7542,26.125,3.3906,20.8141,2.3828,27.375,2.875,25.963,7.8976,27.75,16.656,16.9621,16.2188,11.6299,14.5833,32,9.8889,40.375,17.3438,20.277,12.583,18.2083,9.2188,34.9861,8.4886,10.0092,7.6875,15.9574,24,23,36.5,11.2778,47,18.0938,42.1452,17.1667,12.7045,21.625,6.4688,3.5,11.0811,5.4583,30.625,36.5417,34.5,20.6875,51.709,30.625,6.8281,1.1868,18.4167,8.9221,17.875,4.5521,15.6036,45.6875,30.1875,4.7031,12.4583,4.7407,16.4243,22.375,16.5938,8.6563,20.2083,46.25,0.021,10.7243,45.1342,12.5,70.5629,11.875,22.75,43,7.7118,1.8672,34.019,32.6667,21.5,11.8438,6.0461,12.2903,9.2593,4.9735,7.5062,15.8176,13.5,16.1458,31.1875,5.75,19.9444,4.3281,11.125,44.875,31.75,28.375,10.2653,14.375,7.4568,1.679,1.6797,48.125,5.7222,28.313,9.641,24.1908,40.625,13.1704,13.219,40.75,2.0833,8.6563,29,10.2813,10.5313,1.375,30.19,12.3125,35.5,25.9063,39.375,15.4063,14.7495,19.313,5.9241,8.133,21.958,20.6858,30.1956,12.625,13.25,49.25,17.0538,13.6875,19.6959,25.75,8.8542,82.331,31.625
1875,03/11/1997,0.585,5.875,13.2304,4.312,14.6911,8.4063,40.5,5.2188,500.8889,7.9688,6.5625,6.4531,15.313,29.556,14.5022,34.3222,24.375,42.875,19.513,54.063,31.875,12.5636,1.1806,24.313,10.5833,22.0612,39,1.6484,32.063,174.3967,21.3991,20.0625,1.9063,17.7083,22.1466,14.0156,31.156,41.9167,2.875,13.438,32.375,18.0775,9.9375,15.7229,44.2046,17.958,14.2222,11.5313,33.625,19.75,39.7792,21.9375,4.2159,25.4076,17.7439,21.4375,28.5,38.5346,9.75,30.25,16.406,21.5,5.25,10.25,15.7813,26,3.5938,20.5749,2.3672,27,2.8704,26.2222,7.7956,27.875,16.563,16.8419,16.1875,11.8217,15.0417,31.3333,10.037,39.563,17.2188,20.2343,12.5,17.9167,9.375,35.2836,8.4657,9.8099,7.6875,15.8488,24.1875,23,36.5,11.0556,46.875,17.9844,41.8987,17.6667,12.638,21.875,6.4688,3.5625,11.1488,5.5208,30.4375,35.4167,34.25,19.9375,51.8268,31.0625,6.7344,1.1815,18.625,9.2118,18.125,4.5521,15.8569,44.375,30.375,4.6406,12.375,4.716,16.4243,22.313,16.5313,8.5625,20.3333,46.063,0.022,10.7725,44.3652,12.2969,70.7157,12.1875,22.5,43.125,7.6873,1.7813,34.019,31.7917,21.8125,12.1875,6.1008,12.2903,9.037,5.0088,7.4321,15.7038,13.4375,15.9375,31.625,5.8229,20.3889,4.25,11.0625,44.625,31.75,28.5,10.0913,13.75,7.4321,1.679,1.6719,48.5,5.6667,28.25,9.688,24.051,41.25,13.1704,13.063,39.875,2.0833,8.5938,28.9375,10.7188,10.3125,1.418,30.729,12.0625,35.688,25.75,38.9375,15.3125,14.7495,19.438,5.9368,8.1624,22.042,20.9465,30.0836,12.25,13.125,49.625,17.1006,13.875,19.4912,25.6875,8.8542,81.1784,32.1719
1876,03/12/1997,0.58,5.5,13.2304,4.209,14.5932,8.1094,40.5,5.1719,503.8675,8.25,6.7188,6.3906,15.031,29.611,14.3939,34.3222,24.25,42.25,19.3671,53.563,31.375,12.3039,1.1528,23.875,10.1667,21.5312,37.875,1.6094,31.2302,168.9711,21.3018,20.1563,1.8906,17.5278,21.8443,13.75,30.406,41.3333,2.8646,13.438,32,17.5697,9.8125,15.5799,43.9653,17.667,14.2778,11.75,33.4375,19.625,40.0756,22.1875,4.2159,24.791,17.8695,21.4375,28.375,38.3163,9.7188,30.25,16.21,21.5,5.1563,9.75,15.8626,26.125,3.5,20.8141,2.3359,27.4375,2.8519,26.0556,7.7519,27.625,16.531,16.7818,15.75,11.7018,15.0417,31.5833,10.3704,39.063,16.9375,19.9781,12.528,17.7917,9.2813,35.4621,8.4657,9.677,7.6563,15.5232,24.25,22.75,36.2188,10.8889,46.75,17.8438,42.5149,17.75,12.6713,22.0313,6.4375,3.5313,10.9005,5.5,29.8125,34.5833,33.875,20.0625,51.4734,30.5,6.8906,1.1501,18.3958,9.2698,18.1875,4.5083,15.8316,43.1875,30.625,4.625,12.6667,4.7407,15.9848,22.188,16.5938,8.4063,21.4792,45.5,0.021,10.6471,43.6553,12.3438,69.952,12.2188,22.375,42.75,7.6627,1.6719,33.736,31.7917,21.375,12.1875,6.0461,11.8707,8.6173,4.9824,7.1852,15.5331,13.25,15.7917,31.25,5.6979,20.2222,4.2344,11.0625,44,31.75,28.25,10.0913,13.25,7.358,1.679,1.7344,47.375,5.4074,28.313,9.625,23.4357,40.75,13.0942,13.031,39.5,2.0833,8.7188,28,10.8438,10.2813,1.4609,30.729,11.5625,35.813,25.7188,38.4375,15.3125,14.7084,19.25,5.9368,8.1771,22,21.2073,29.2433,12.25,12.9063,50.75,17.0069,14.375,19.3889,25.375,8.875,82.4957,31.875
